"","reviewid","year"
"6335",16045,2011
"6336",16044,2011
"6337",16032,2011
"6338",16024,2011
"6339",16038,2011
"6340",15986,2011
"6341",16034,2011
"6342",16039,2011
"6343",16033,2011
"6344",16029,2011
"6345",16028,2011
"6346",16035,2011
"6347",16031,2011
"6348",16011,2011
"6349",16020,2011
"6350",16009,2011
"6351",16016,2011
"6352",16026,2011
"6353",16012,2011
"6354",16025,2011
"6355",16023,2011
"6356",16019,2011
"6357",16022,2011
"6358",16014,2011
"6359",16017,2011
"6360",16018,2011
"6361",16021,2011
"6362",15999,2011
"6363",16010,2011
"6364",16005,2011
"6365",15976,2011
"6366",16015,2011
"6367",15998,2011
"6368",15964,2011
"6369",16001,2011
"6370",16007,2011
"6371",16008,2011
"6372",16003,2011
"6373",16002,2011
"6374",15952,2011
"6375",15992,2011
"6376",15995,2011
"6377",16004,2011
"6378",15993,2011
"6379",15983,2011
"6380",16006,2011
"6381",15921,2011
"6382",16000,2011
"6383",15975,2011
"6384",15994,2011
"6385",15997,2011
"6386",15989,2011
"6387",15996,2011
"6388",15991,2011
"6389",15979,2011
"6390",15980,2011
"6391",15974,2011
"6392",15985,2011
"6393",15987,2011
"6394",15990,2011
"6395",15988,2011
"6396",15982,2011
"6397",15970,2011
"6398",15969,2011
"6399",15981,2011
"6400",15984,2011
"6401",15968,2011
"6402",15959,2011
"6403",15971,2011
"6404",15977,2011
"6405",15965,2011
"6406",15955,2011
"6407",15953,2011
"6408",15963,2011
"6409",15978,2011
"6410",15960,2011
"6411",15946,2011
"6412",15966,2011
"6413",15928,2011
"6414",15967,2011
"6415",15947,2011
"6416",15958,2011
"6417",15961,2011
"6418",15962,2011
"6419",15954,2011
"6420",15924,2011
"6421",15939,2011
"6422",15957,2011
"6423",15940,2011
"6424",15956,2011
"6425",15948,2011
"6426",15949,2011
"6427",15950,2011
"6428",15941,2011
"6429",15894,2011
"6430",15951,2011
"6431",15938,2011
"6432",15943,2011
"6433",15932,2011
"6434",15942,2011
"6435",15884,2011
"6436",15933,2011
"6437",15918,2011
"6438",15944,2011
"6439",15937,2011
"6440",15945,2011
"6441",15935,2011
"6442",15881,2011
"6443",15910,2011
"6444",15936,2011
"6445",15925,2011
"6446",15909,2011
"6447",15911,2011
"6448",15930,2011
"6449",15934,2011
"6450",15919,2011
"6451",15931,2011
"6452",15915,2011
"6453",15922,2011
"6454",15926,2011
"6455",15927,2011
"6456",15929,2011
"6457",15886,2011
"6458",15914,2011
"6459",15917,2011
"6460",15923,2011
"6461",15920,2011
"6462",15907,2011
"6463",15908,2011
"6464",15916,2011
"6465",15912,2011
"6466",15913,2011
"6467",15905,2011
"6468",15906,2011
"6469",15903,2011
"6470",15901,2011
"6471",15896,2011
"6472",15904,2011
"6473",15877,2011
"6474",15902,2011
"6475",15888,2011
"6476",15898,2011
"6477",15900,2011
"6478",15887,2011
"6479",15899,2011
"6480",15893,2011
"6481",15895,2011
"6482",15897,2011
"6483",15885,2011
"6484",15892,2011
"6485",15890,2011
"6486",15891,2011
"6487",15874,2011
"6488",15889,2011
"6489",15812,2011
"6490",15858,2011
"6491",15883,2011
"6492",15878,2011
"6493",15876,2011
"6494",15867,2011
"6495",15859,2011
"6496",15882,2011
"6497",15880,2011
"6498",15845,2011
"6499",15879,2011
"6500",15872,2011
"6501",15875,2011
"6502",15873,2011
"6503",15864,2011
"6504",15871,2011
"6505",15861,2011
"6506",15868,2011
"6507",15851,2011
"6508",15865,2011
"6509",15847,2011
"6510",15869,2011
"6511",15860,2011
"6512",15854,2011
"6513",15866,2011
"6514",15862,2011
"6515",15863,2011
"6516",15853,2011
"6517",15856,2011
"6518",15857,2011
"6519",15855,2011
"6520",15846,2011
"6521",15839,2011
"6522",15835,2011
"6523",15848,2011
"6524",15801,2011
"6525",15841,2011
"6526",15832,2011
"6527",15850,2011
"6528",15840,2011
"6529",15852,2011
"6530",15838,2011
"6531",15849,2011
"6532",15830,2011
"6533",15844,2011
"6534",15843,2011
"6535",15829,2011
"6536",15828,2011
"6537",15814,2011
"6538",15837,2011
"6539",15836,2011
"6540",15825,2011
"6541",15831,2011
"6542",15827,2011
"6543",15834,2011
"6544",15818,2011
"6545",15826,2011
"6546",15833,2011
"6547",15822,2011
"6548",15807,2011
"6549",15821,2011
"6550",15823,2011
"6551",15799,2011
"6552",15817,2011
"6553",15805,2011
"6554",15819,2011
"6555",15824,2011
"6556",15804,2011
"6557",15798,2011
"6558",15820,2011
"6559",15803,2011
"6560",15809,2011
"6561",15816,2011
"6562",15813,2011
"6563",15810,2011
"6564",15815,2011
"6565",15793,2011
"6566",15808,2011
"6567",15811,2011
"6568",15785,2011
"6569",15806,2011
"6570",15802,1981
"6571",15802,2011
"6572",15787,2011
"6573",15797,2011
"6574",15800,2011
"6575",15796,2011
"6576",15789,2011
"6577",15749,2011
"6578",15792,2011
"6579",15724,2011
"6580",15795,2011
"6581",15784,2011
"6582",15794,2011
"6583",15790,2011
"6584",15757,2011
"6585",15788,2011
"6586",15751,2011
"6587",15791,2011
"6588",15783,2011
"6589",15779,2011
"6590",15782,2011
"6591",15781,2011
"6592",15776,2011
"6593",15758,2011
"6594",15774,2011
"6595",15778,2011
"6596",15765,2011
"6597",15775,2011
"6598",15773,2011
"6599",15761,2011
"6600",15764,2011
"6601",15777,2011
"6602",15772,2011
"6603",15723,2011
"6604",15763,2011
"6605",15721,2011
"6606",15769,2011
"6607",15771,2011
"6608",15770,2011
"6609",15756,2011
"6610",15762,2011
"6611",15768,2011
"6612",15740,2011
"6613",15766,2011
"6614",15759,2011
"6615",15767,2011
"6616",15748,2011
"6617",15750,2011
"6618",15753,2011
"6619",15745,2011
"6620",15722,2011
"6621",15752,2011
"6622",15760,2011
"6623",15754,2011
"6624",15747,2011
"6625",15714,2011
"6626",15744,2011
"6627",15755,2011
"6628",15746,2011
"6629",15735,2011
"6630",15742,2011
"6631",15741,2011
"6632",15726,2011
"6633",15733,2011
"6634",15739,2011
"6635",15738,2011
"6636",15743,2011
"6637",15730,2011
"6638",15736,2011
"6639",15731,2011
"6640",15732,2011
"6641",15737,2011
"6642",15734,2011
"6643",15710,2011
"6644",15697,2011
"6645",15727,2011
"6646",15728,2011
"6647",15729,2011
"6648",15725,2011
"6649",15717,2011
"6650",15698,2011
"6651",15718,2011
"6652",15720,2011
"6653",15707,2011
"6654",15706,2011
"6655",15704,2011
"6656",15659,2011
"6657",15719,2011
"6658",15708,2011
"6659",15700,2011
"6660",15711,2011
"6661",15709,2011
"6662",15716,2011
"6663",15715,2011
"6664",15667,2011
"6665",15713,2011
"6666",15712,2011
"6667",15702,2011
"6668",15670,2011
"6669",15703,2011
"6670",15658,2011
"6671",15692,2011
"6672",15694,2011
"6673",15691,2011
"6674",15693,2011
"6675",15705,2011
"6676",15701,2011
"6677",15683,2011
"6678",15696,2011
"6679",15680,2011
"6680",15681,2011
"6681",15558,2011
"6682",15646,2011
"6683",15674,2011
"6684",15687,2011
"6685",15699,2011
"6686",15690,2011
"6687",15695,2011
"6688",15688,2011
"6689",15685,2011
"6690",15632,2011
"6691",15689,2011
"6692",15666,2011
"6693",15686,2011
"6694",15684,2011
"6695",15662,2011
"6696",15682,2011
"6697",15669,2011
"6698",15679,1971
"6699",15679,2011
"6700",15673,2011
"6701",15678,2011
"6702",15677,2011
"6703",15675,2011
"6704",15663,2011
"6705",15665,2011
"6706",15668,2011
"6707",15671,2011
"6708",15601,2011
"6709",15676,2011
"6710",15672,2011
"6711",15526,2011
"6712",15657,2011
"6713",15664,2011
"6714",15645,2011
"6715",15660,2011
"6716",15602,2011
"6717",15621,2011
"6718",15661,2011
"6719",15653,2011
"6720",15651,2011
"6721",15624,2011
"6722",15613,2011
"6723",15639,2011
"6724",15656,2011
"6725",15649,2011
"6726",15654,2011
"6727",15655,2011
"6728",15652,2011
"6729",15628,2011
"6730",15650,2011
"6731",15648,2011
"6732",15640,2011
"6733",15636,2011
"6734",15629,2011
"6735",15635,2011
"6736",15643,2011
"6737",15647,2011
"6738",15631,2011
"6739",15641,2011
"6740",15642,2011
"6741",15637,2011
"6742",15634,2011
"6743",15644,2011
"6744",15625,2011
"6745",15606,2011
"6746",15626,2011
"6747",15638,2011
"6748",15630,2011
"6749",15617,2011
"6750",15623,2011
"6751",15611,2011
"6752",15622,2011
"6753",15618,2011
"6754",15614,2011
"6755",15593,2011
"6756",15627,2011
"6757",15565,2011
"6758",15588,2011
"6759",15596,2011
"6760",15615,2011
"6761",15612,2011
"6762",15620,2011
"6763",15619,2011
"6764",15582,2011
"6765",15607,2011
"6766",15610,2011
"6767",15616,2011
"6768",15609,2011
"6769",15566,2011
"6770",15575,2011
"6771",15605,2011
"6772",15608,2011
"6773",15603,2011
"6774",15598,2011
"6775",15604,2011
"6776",15581,2011
"6777",15597,2011
"6778",15600,2011
"6779",15599,2011
"6780",15592,2011
"6781",15595,2011
"6782",15587,2011
"6783",15594,2011
"6784",15591,2011
"6785",15583,2011
"6786",15577,2011
"6787",15586,2011
"6788",15590,2011
"6789",15576,2011
"6790",15579,2011
"6791",15561,2011
"6792",15589,2011
"6793",15495,2011
"6794",15585,2011
"6795",15569,2011
"6796",15580,2011
"6797",15578,2011
"6798",15584,2011
"6799",15570,2011
"6800",15572,2011
"6801",15549,2011
"6802",15568,2011
"6803",15553,2011
"6804",15571,2011
"6805",15545,2011
"6806",15574,2011
"6807",15573,2011
"6808",15562,2011
"6809",15567,2011
"6810",15563,2011
"6811",15541,2011
"6812",15559,2011
"6813",15564,2011
"6814",15539,2011
"6815",15560,2011
"6816",15555,2011
"6817",15552,2011
"6818",15554,2011
"6819",15557,2011
"6820",15556,2011
"6821",15547,2011
"6822",15532,2011
"6823",15550,2011
"6824",15551,2011
"6825",15497,2011
"6826",15521,2011
"6827",15529,2011
"6828",15548,2011
"6829",15544,2011
"6830",15535,2011
"6831",15534,2011
"6832",15533,2011
"6833",15528,2011
"6834",15393,2011
"6835",15538,2011
"6836",15543,2011
"6837",15515,2011
"6838",15542,2011
"6839",15536,2011
"6840",15540,2011
"6841",15501,2011
"6842",15537,2011
"6843",15523,2011
"6844",15522,2011
"6845",15518,2011
"6846",15531,2011
"6847",15530,2011
"6848",15520,2011
"6849",15507,2011
"6850",15525,2011
"6851",15527,2011
"6852",15491,2011
"6853",15509,2011
"6854",15494,2011
"6855",15524,2011
"6856",15516,2011
"6857",15517,2011
"6858",15508,1973
"6859",15508,2011
"6860",15450,2011
"6861",15473,2011
"6862",15505,2011
"6863",15519,2011
"6864",15489,2011
"6865",15513,2011
"6866",15511,2011
"6867",15510,2011
"6868",15512,2011
"6869",15514,2011
"6870",15469,2011
"6871",15493,2011
"6872",15478,2011
"6873",15441,2011
"6874",15503,2011
"6875",15432,2011
"6876",15490,2011
"6877",15506,2011
"6878",15504,2011
"6879",15496,2011
"6880",15502,2011
"6881",15340,2011
"6882",15498,2011
"6883",15500,2011
"6884",15487,2011
"6885",15499,2011
"6886",15492,2011
"6887",15405,2011
"6888",15479,2011
"6889",15449,2011
"6890",15482,2011
"6891",15486,2011
"6892",15488,2011
"6893",15461,2011
"6894",15477,2011
"6895",15471,2011
"6896",15406,2011
"6897",15442,2011
"6898",15454,2011
"6899",15483,2011
"6900",15484,2011
"6901",15464,2011
"6902",15444,2011
"6903",15485,2011
"6904",15453,2011
"6905",15475,2011
"6906",15472,2011
"6907",15481,2011
"6908",15480,2011
"6909",15426,2011
"6910",15476,2011
"6911",15463,2011
"6912",15465,2011
"6913",15451,2011
"6914",15458,2011
"6915",15474,2011
"6916",15455,2011
"6917",15468,2011
"6918",15400,2011
"6919",15470,2011
"6920",15417,2011
"6921",15394,2011
"6922",15467,2011
"6923",15466,2011
"6924",15438,2011
"6925",15460,2011
"6926",15462,2011
"6927",15452,2011
"6928",15457,2011
"6929",15445,2011
"6930",15448,2011
"6931",15429,2011
"6932",15447,2011
"6933",15456,2011
"6934",15439,2011
"6935",15443,2011
"6936",15440,2011
"6937",15446,2011
"6938",15422,2011
"6939",15412,2011
"6940",15433,2011
"6941",15414,2011
"6942",15407,2011
"6943",15425,2011
"6944",15408,2011
"6945",15435,2011
"6946",15399,2011
"6947",15437,2011
"6948",15434,2011
"6949",15428,2011
"6950",15436,2011
"6951",15427,2011
"6952",15418,2011
"6953",15424,2011
"6954",15431,2011
"6955",15411,2011
"6956",15404,2011
"6957",15430,2011
"6958",15420,2011
"6959",15423,2011
"6960",15413,2011
"6961",15419,2011
"6962",15421,2011
"6963",15396,2011
"6964",15415,2011
"6965",15386,2011
"6966",15416,2011
"6967",15409,2011
"6968",15380,2011
"6969",15401,2011
"6970",15410,2011
"6971",15379,2011
"6972",15402,2011
"6973",15392,2011
"6974",15371,2011
"6975",15403,2011
"6976",15375,2011
"6977",15391,2011
"6978",15389,2011
"6979",15373,2011
"6980",15395,2011
"6981",15383,2011
"6982",15385,2011
"6983",15387,2011
"6984",15388,2011
"6985",15398,2011
"6986",15397,2011
"6987",15384,2011
"6988",15390,2011
"6989",15354,2011
"6990",15360,2011
"6991",15362,2011
"6992",15370,2011
"6993",15247,2011
"6994",15381,2011
"6995",15363,2011
"6996",15368,2011
"6997",15305,2011
"6998",15374,2011
"6999",15382,2011
"7000",15357,2011
"7001",15377,2011
"7002",15356,2011
"7003",15353,2011
"7004",15376,2011
"7005",15369,2011
"7006",15346,2011
"7007",15378,2011
"7008",15367,2011
"7009",15365,2011
"7010",15349,2011
"7011",15366,2011
"7012",15361,2011
"7013",15372,2011
"7014",15364,2011
"7015",15307,2011
"7016",15335,2011
"7017",15351,2011
"7018",15347,2011
"7019",15358,2011
"7020",15327,2011
"7021",15359,2011
"7022",15339,2011
"7023",15355,2011
"7024",15352,2011
"7025",15343,2011
"7026",15318,2011
"7027",15341,2011
"7028",15350,2011
"7029",15348,2011
"7030",15330,2011
"7031",15329,2011
"7032",15344,2011
"7033",15342,2011
"7034",15345,2011
"7035",15312,2011
"7036",15333,2011
"7037",15282,2011
"7038",15338,2011
"7039",15336,2011
"7040",15317,2011
"7041",15315,2011
"7042",15334,2011
"7043",15301,2011
"7044",15337,2011
"7045",15321,2011
"7046",15332,2011
"7047",15310,2011
"7048",15314,2011
"7049",15331,2011
"7050",15328,2011
"7051",15326,2011
"7052",15323,2011
"7053",15324,2011
"7054",15316,2011
"7055",15309,2011
"7056",15304,2011
"7057",15306,2011
"7058",15320,2011
"7059",15325,2011
"7060",15285,2011
"7061",15297,2011
"7062",15283,2011
"7063",15319,2011
"7064",15322,2011
"7065",15311,2011
"7066",15253,2011
"7067",15300,2011
"7068",15313,2011
"7069",15296,2011
"7070",15299,2011
"7071",15233,2011
"7072",15308,2011
"7073",15287,2011
"7074",15302,2011
"7075",15294,2011
"7076",15295,2011
"7077",15292,2011
"7078",15303,2011
"7079",15228,2011
"7080",15293,2011
"7081",15291,2011
"7082",15289,2011
"7083",15280,2011
"7084",15298,2011
"7085",15288,2011
"7086",15277,2011
"7087",15276,2011
"7088",15269,2011
"7089",15278,2011
"7090",15286,2011
"7091",15268,2011
"7092",15290,2011
"7093",15275,2011
"7094",15222,2011
"7095",15284,2011
"7096",15281,2011
"7097",15271,2011
"7098",15273,2011
"7099",15267,2011
"7100",15270,2011
"7101",15279,2011
"7102",15274,2011
"7103",15227,2011
"7104",15258,2011
"7105",15262,2011
"7106",15272,2011
"7107",15256,2011
"7108",15242,2011
"7109",15205,2011
"7110",15263,2011
"7111",15261,2011
"7112",15257,2011
"7113",15255,2010
"7114",15260,2011
"7115",15264,2011
"7116",15254,2011
"7117",15239,2011
"7118",15266,2011
"7119",15252,2011
"7120",15259,2011
"7121",15203,2011
"7122",15232,2011
"7123",15249,2011
"7124",15202,2011
"7125",15251,2011
"7126",15246,2011
"7127",15241,2011
"7128",15245,2011
"7129",15244,2011
"7130",15221,2011
"7131",15234,2011
"7132",15243,2011
"7133",15250,2011
"7134",15248,2011
"7135",15193,2011
"7136",15238,2011
"7137",15240,2011
"7138",15216,2011
"7139",15217,2011
"7140",15224,2011
"7141",15235,2011
"7142",15237,2011
"7143",15236,1979
"7144",15236,2011
"7145",15220,2011
"7146",15230,2011
"7147",15229,2011
"7148",15199,2011
"7149",15223,2011
"7150",15225,2011
"7151",15178,2011
"7152",15197,1970
"7153",15197,2011
"7154",15215,2011
"7155",15226,2011
"7156",15231,2011
"7157",15211,2011
"7158",15214,2011
"7159",15209,2011
"7160",15219,2011
"7161",15213,2011
"7162",15208,2011
"7163",15190,2011
"7164",15179,2011
"7165",15207,2011
"7166",15212,2011
"7167",15210,2011
"7168",15206,2011
"7169",15198,2011
"7170",15201,2010
"7171",15204,2011
"7172",15173,2011
"7173",15176,2011
"7174",15192,2011
"7175",15194,2011
"7176",15200,2011
"7177",15163,2011
"7178",15195,2011
"7179",15160,2011
"7180",15196,2011
"7181",15191,2011
"7182",15187,2011
"7183",15175,2011
"7184",15186,2011
"7185",15189,1977
"7186",15189,2011
"7187",15169,2010
"7188",15184,2011
"7189",15185,2011
"7190",15188,2011
"7191",15181,2011
"7192",15182,2011
"7193",14964,2011
"7194",15183,2011
"7195",15180,2011
"7196",15161,2011
"7197",15177,2011
"7198",15174,2011
"7199",15115,2011
"7200",15171,2011
"7201",15159,2011
"7202",15077,2011
"7203",15168,2011
"7204",15172,2011
"7205",15041,2011
"7206",15152,2010
"7207",15157,2011
"7208",15167,2011
"7209",15155,2011
"7210",15166,2011
"7211",15170,2011
"7212",15095,2011
"7213",15165,2011
"7214",15079,2011
"7215",15158,2010
"7216",15164,2011
"7217",15133,2011
"7218",15156,2011
"7219",15153,2011
"7220",15127,2011
"7221",15134,2011
"7222",15144,2011
"7223",15099,2011
"7224",15135,2011
"7225",15150,2011
"7226",15139,2011
"7227",15148,2011
"7228",15129,2011
"7229",15035,2011
"7230",15114,2011
"7231",15146,2011
"7232",15154,2011
"7233",15149,2011
"7234",15141,2011
"7235",15145,2011
"7236",15131,2011
"7237",15110,2010
"7238",15147,2011
"7239",15046,2011
"7240",15138,2011
"7241",15143,2011
"7242",15092,2011
"7243",15140,2011
"7244",15136,2011
"7245",15142,2011
"7246",15130,2011
"7247",15132,2011
"7248",15119,2011
"7249",15113,2011
"7250",15126,2011
"7251",15137,2011
"7252",15117,2011
"7253",15124,2011
"7254",15125,2011
"7255",15098,2011
"7256",15123,2011
"7257",15128,2011
"7258",15122,2011
"7259",15118,2011
"7260",15089,2011
"7261",15096,2010
"7262",15116,2011
"7263",15100,2011
"7264",15121,2011
"7265",15073,2011
"7266",15103,2011
"7267",15093,2010
"7268",15120,2011
"7269",15068,2011
"7270",15109,2011
"7271",15106,2010
"7272",15107,2011
"7273",15111,2011
"7274",15108,2011
"7275",15112,2011
"7276",15104,2011
"7277",15105,2010
"7278",15101,2011
"7279",15086,2011
"7280",15097,2011
"7281",15102,2010
"7282",15090,2011
"7283",15054,2011
"7284",15084,2011
"7285",15083,2011
"7286",15091,2011
"7287",15094,2011
"7288",15081,2011
"7289",15075,2011
"7290",15085,2011
"7291",15087,2010
"7292",15088,2011
"7293",15052,2011
"7294",15082,2011
"7295",15080,2010
"7296",15078,2011
"7297",15076,2011
"7298",15055,2011
"7299",15072,2011
"7300",15070,2011
"7301",15074,2010
"7302",15071,2011
"7303",15069,1990
"7304",15069,2011
"7305",15057,2010
"7306",15067,2011
"7307",15063,2011
"7308",15059,2010
"7309",15048,2011
"7310",15030,2010
"7311",14943,2010
"7312",15064,2011
"7313",15058,2010
"7314",15012,2010
"7315",15056,2010
"7316",15061,2010
"7317",15066,2011
"7318",15049,2011
"7319",15053,2011
"7320",15044,2011
"7321",15028,2010
"7322",15060,2011
"7323",15062,2011
"7324",15050,2011
"7325",15040,2010
"7326",15036,2011
"7327",15043,2011
"7328",15047,2010
"7329",15013,2011
"7330",14951,2011
"7331",15042,2011
"7332",15037,2011
"7333",15045,2010
"7334",15039,2011
"7335",14995,2011
"7336",15023,2010
"7337",15001,2011
"7338",15038,2010
"7339",15007,2011
"7340",15032,2011
"7341",15026,2011
"7342",15024,2010
"7343",15008,2011
"7344",15033,2011
"7345",15031,2011
"7346",14990,2011
"7347",15027,2011
"7348",15029,2010
"7349",15034,2011
"7350",15010,2011
"7351",14994,2011
"7352",14968,2011
"7353",15003,2010
"7354",15017,2010
"7355",15022,2011
"7356",15019,2010
"7357",15006,2010
"7358",15025,2010
"7359",15020,2011
"7360",14940,2011
"7361",15009,2011
"7362",15021,2011
"7363",14952,2011
"7364",15004,2011
"7365",14999,2010
"7366",15015,2011
"7367",15018,2010
"7368",15011,2010
"7369",15016,2011
"7370",14998,2010
"7371",14988,2011
"7372",15005,2010
"7373",15014,2010
"7374",15000,2011
"7375",14992,2010
"7376",14929,2010
"7377",15002,2010
"7378",14989,2011
"7379",14976,2011
"7380",14983,2010
"7381",14977,2011
"7382",14991,2010
"7383",14953,2011
"7384",14950,2010
"7385",14975,2010
"7386",14997,2010
"7387",14987,2010
"7388",14993,2010
"7389",14996,2010
"7390",14981,2011
"7391",14973,2010
"7392",14985,2010
"7393",14946,2010
"7394",14979,2011
"7395",14984,2011
"7396",14982,2010
"7397",14960,2011
"7398",14986,2010
"7399",14974,2010
"7400",14978,2011
"7401",14980,2010
"7402",14972,2010
"7403",14954,2011
"7404",14970,2010
"7405",14967,2010
"7406",14963,2010
"7407",14969,2010
"7408",14961,2010
"7409",14966,2010
"7410",14971,2010
"7411",14965,2010
"7412",14941,2010
"7413",14939,2010
"7414",14958,2010
"7415",14957,2010
"7416",14934,2010
"7417",14936,2010
"7418",14962,2010
"7419",14955,2010
"7420",14959,2010
"7421",14935,2010
"7422",14949,2010
"7423",14945,2010
"7424",14942,2010
"7425",14947,2010
"7426",14948,2010
"7427",14956,2010
"7428",14944,2010
"7429",14938,2010
"7430",14937,2010
"7431",14923,2010
"7432",14927,2010
"7433",14925,2010
"7434",14919,2010
"7435",14933,2010
